ddl.42	0	0	.	.	.
ddl.43	0	0	.	.	.
ddl.44	0	0	.	.	.
ddl.45	0	0	.	.	.
ddl.46	0	0	.	.	.
ddl.47	0	0	.	.	.
ddl.48	0	0	.	.	.
ddl.49	0	0	.	.	.
ddl.5	0	0	.	.	.
ddl.50	0	0	.	.	.
ddl.51	0	0	.	.	.
ddl.52	0	0	.	.	.
ddl.53	0	0	.	.	.
ddl.54	0	0	.	.	.
ddl.55	0	0	.	.	.
ddl.56	0	0	.	.	.
ddl.57	0	0	.	.	.
ddl.58	0	0	.	.	.
ddl.59	0	0	.	.	.
ddl.6	0	0	.	.	.
ddl.60	0	0	.	.	.
ddl.61	0	0	.	.	.
ddl.62	0	0	.	.	.
ddl.63	0	0	.	.	.
ddl.64	0	0	.	.	.
ddl.65	0	0	.	.	.
ddl.66	0	0	.	.	.
ddl.68	0	0	.	.	.
ddl.69	0	0	.	.	.
ddl.7	0	0	.	.	.
ddl.70	0	0	.	.	.
ddl.71	0	0	.	.	.
ddl.72	0	0	.	.	.
ddl.73	0	0	.	.	.
ddl.74	0	0	.	.	.
ddl.75	0	0	.	.	.
ddl.76	0	0	.	.	.
ddl.77	0	0	.	.	.
ddl.78	0	0	.	.	.
ddl.79	0	0	.	.	.
ddl.8	0	0	.	.	.
ddl.80	0	0	.	.	.
ddl.81	0	0	.	.	.
ddl.82	0	0	.	.	.
ddl.83	0	0	.	.	.
ddl.84	0	0	.	.	.
ddl.85	0	0	.	.	.
ddl.86	0	0	.	.	.
ddl.87	0	0	.	.	.
ddl.88	0	0	.	.	.
ddl.89	0	0	.	.	.
ddl.9	0	0	.	.	.
ddl.90	0	0	.	.	.
ddl.91	0	0	.	.	.
gdh.1	0	0	.	.	.
gdh.10	0	0	.	.	.
gdh.11	0	0	.	.	.
gdh.12	0	0	.	.	.
gdh.13	0	0	.	.	.
gdh.14	0	0	.	.	.
gdh.15	0	0	.	.	.
gdh.16	0	0	.	.	.
gdh.17	0	0	.	.	.
gdh.18	0	0	.	.	.
gdh.19	0	0	.	.	.
gdh.2	0	0	.	.	.
gdh.20	0	0	.	.	.
gdh.21	0	0	.	.	.
gdh.22	0	0	.	.	.
gdh.23	0	0	.	.	.
gdh.24	0	0	.	.	.
gdh.25	0	0	.	.	.
gdh.26	0	0	.	.	.
gdh.27	0	0	.	.	.
gdh.28	0	0	.	.	.
gdh.29	0	0	.	.	.
gdh.3	0	0	.	.	.
gdh.30	0	0	.	.	.
gdh.31	0	0	.	.	.
gdh.32	0	0	.	.	.
gdh.33	0	0	.	.	.
gdh.34	0	0	.	.	.
gdh.35	0	0	.	.	.
gdh.36	0	0	.	.	.
gdh.37	0	0	.	.	.
gdh.38	0	0	.	.	.
gdh.39	0	0	.	.	.
gdh.4	0	0	.	.	.
gdh.40	0	0	.	.	.
gdh.41	0	0	.	.	.
gdh.42	0	0	.	.	.
gdh.43	0	0	.	.	.
gdh.44	0	0	.	.	.
gdh.45	0	0	.	.	.
gdh.46	0	0	.	.	.
gdh.47	0	0	.	.	.
gdh.48	0	0	.	.	.
gdh.49	0	0	.	.	.
gdh.5	0	0	.	.	.
gdh.50	0	0	.	.	.
gdh.51	0	0	.	.	.
gdh.52	0	0	.	.	.
gdh.53	0	0	.	.	.
gdh.54	0	0	.	.	.
gdh.55	0	0	.	.	.
gdh.56	0	0	.	.	.
gdh.57	0	0	.	.	.
gdh.58	0	0	.	.	.
gdh.59	0	0	.	.	.
gdh.6	0	0	.	.	.
gdh.60	0	0	.	.	.
gdh.61	0	0	.	.	.
gdh.62	0	0	.	.	.
gdh.63	0	0	.	.	.
gdh.64	0	0	.	.	.
gdh.65	0	0	.	.	.
gdh.66	0	0	.	.	.
gdh.67	0	0	.	.	.
gdh.68	0	0	.	.	.
gdh.69	0	0	.	.	.
gdh.7	0	0	.	.	.
gdh.70	0	0	.	.	.
gdh.71	0	0	.	.	.
gdh.72	0	0	.	.	.
gdh.73	0	0	.	.	.
gdh.74	0	0	.	.	.
gdh.75	0	0	.	.	.
gdh.76	0	0	.	.	.
gdh.77	0	0	.	.	.
gdh.78	0	0	.	.	.
gdh.79	0	0	.	.	.
gdh.8	0	0	.	.	.
gdh.80	0	0	.	.	.
gdh.81	0	0	.	.	.
gdh.82	0	0	.	.	.
gdh.83	0	0	.	.	.
gdh.9	0	0	.	.	.
gyd.1	0	0	.	.	.
gyd.10	0	0	.	.	.
gyd.11	0	0	.	.	.
gyd.12	0	0	.	.	.
gyd.13	0	0	.	.	.
gyd.14	0	0	.	.	.
gyd.15	0	0	.	.	.
gyd.16	0	0	.	.	.
gyd.17	0	0	.	.	.
gyd.18	0	0	.	.	.
gyd.19	0	0	.	.	.
gyd.2	0	0	.	.	.
gyd.20	0	0	.	.	.
gyd.21	0	0	.	.	.
gyd.22	0	0	.	.	.
gyd.23	0	0	.	.	.
gyd.24	0	0	.	.	.
gyd.25	0	0	.	.	.
gyd.26	0	0	.	.	.
gyd.27	0	0	.	.	.
gyd.28	0	0	.	.	.
gyd.29	0	0	.	.	.
gyd.3	0	0	.	.	.
gyd.30	0	0	.	.	.
gyd.31	0	0	.	.	.
gyd.32	0	0	.	.	.
gyd.33	0	0	.	.	.
gyd.34	0	0	.	.	.
gyd.35	0	0	.	.	.
gyd.36	0	0	.	.	.
gyd.37	0	0	.	.	.
gyd.38	0	0	.	.	.
gyd.39	0	0	.	.	.
gyd.4	0	0	.	.	.
gyd.40	0	0	.	.	.
gyd.41	0	0	.	.	.
gyd.42	0	0	.	.	.
gyd.43	0	0	.	.	.
gyd.44	0	0	.	.	.
gyd.45	0	0	.	.	.
gyd.46	0	0	.	.	.
gyd.47	0	0	.	.	.
gyd.48	0	0	.	.	.
gyd.49	0	0	.	.	.
gyd.5	0	0	.	.	.
gyd.50	0	0	.	.	.
gyd.51	0	0	.	.	.
gyd.52	0	0	.	.	.
gyd.6	0	0	.	.	.
gyd.7	0	0	.	.	.
gyd.8	0	0	.	.	.
gyd.9	0	0	.	.	.
pstS.1	0	0	.	.	.
pstS.10	0	0	.	.	.
pstS.100	0	0	.	.	.
pstS.101	0	0	.	.	.
pstS.102	0	0	.	.	.
pstS.103	0	0	.	.	.
pstS.104	0	0	.	.	.
pstS.105	0	0	.	.	.
pstS.106	0	0	.	.	.
pstS.107	0	0	.	.	.
pstS.108	0	0	.	.	.
pstS.109	0	0	.	.	.
pstS.11	0	0	.	.	.
pstS.110	0	0	.	.	.
pstS.111	0	0	.	.	.
pstS.112	0	0	.	.	.
pstS.113	0	0	.	.	.
pstS.114	0	0	.	.	.
pstS.115	0	0	.	.	.
pstS.116	0	0	.	.	.
pstS.117	0	0	.	.	.
pstS.118	0	0	.	.	.
pstS.119	0	0	.	.	.
pstS.12	0	0	.	.	.
pstS.120	0	0	.	.	.
pstS.121	0	0	.	.	.
pstS.122	0	0	.	.	.
pstS.13	0	0	.	.	.
pstS.14	0	0	.	.	.
pstS.15	0	0	.	.	.
pstS.16	0	0	.	.	.
pstS.17	0	0	.	.	.
pstS.18	0	0	.	.	.
pstS.19	0	0	.	.	.
pstS.2	0	0	.	.	.
pstS.20	0	0	.	.	.
pstS.21	0	0	.	.	.
pstS.22	0	0	.	.	.
pstS.23	0	0	.	.	.
pstS.24	0	0	.	.	.
pstS.25	0	0	.	.	.
pstS.26	0	0	.	.	.
pstS.27	0	0	.	.	.
pstS.28	0	0	.	.	.
pstS.29	0	0	.	.	.
pstS.3	0	0	.	.	.
pstS.30	0	0	.	.	.
pstS.31	0	0	.	.	.
pstS.32	0	0	.	.	.
pstS.33	0	0	.	.	.
pstS.34	0	0	.	.	.
pstS.35	0	0	.	.	.
pstS.36	0	0	.	.	.
pstS.37	0	0	.	.	.
pstS.38	0	0	.	.	.
pstS.39	0	0	.	.	.
pstS.4	0	0	.	.	.
pstS.40	0	0	.	.	.
pstS.41	0	0	.	.	.
pstS.42	0	0	.	.	.
pstS.43	0	0	.	.	.
pstS.44	0	0	.	.	.
pstS.45	0	0	.	.	.
pstS.46	0	0	.	.	.
pstS.47	0	0	.	.	.
pstS.48	0	0	.	.	.
pstS.49	0	0	.	.	.
pstS.5	0	0	.	.	.
pstS.50	0	0	.	.	.
pstS.51	0	0	.	.	.
pstS.52	0	0	.	.	.
pstS.53	0	0	.	.	.
pstS.54	0	0	.	.	.
pstS.55	0	0	.	.	.
pstS.56	0	0	.	.	.
pstS.57	0	0	.	.	.
pstS.58	0	0	.	.	.
pstS.59	0	0	.	.	.
pstS.6	0	0	.	.	.
pstS.60	0	0	.	.	.
pstS.61	0	0	.	.	.
pstS.62	0	0	.	.	.
pstS.63	0	0	.	.	.
pstS.64	0	0	.	.	.
pstS.65	0	0	.	.	.
pstS.66	0	0	.	.	.
pstS.67	0	0	.	.	.
pstS.68	0	0	.	.	.
pstS.69	0	0	.	.	.
pstS.7	0	0	.	.	.
pstS.70	0	0	.	.	.
pstS.71	0	0	.	.	.
pstS.72	0	0	.	.	.
pstS.73	0	0	.	.	.
pstS.74	0	0	.	.	.
pstS.75	0	0	.	.	.
pstS.76	0	0	.	.	.
pstS.77	0	0	.	.	.
pstS.78	0	0	.	.	.
pstS.79	0	0	.	.	.
pstS.8	0	0	.	.	.
pstS.80	0	0	.	.	.
pstS.81	0	0	.	.	.
pstS.82	0	0	.	.	.
pstS.83	0	0	.	.	.
pstS.84	0	0	.	.	.
pstS.85	0	0	.	.	.
pstS.86	0	0	.	.	.
pstS.87	0	0	.	.	.
pstS.88	0	0	.	.	.
pstS.89	0	0	.	.	.
pstS.9	0	0	.	.	.
pstS.90	0	0	.	.	.
pstS.91	0	0	.	.	.
pstS.92	0	0	.	.	.
pstS.93	0	0	.	.	.
pstS.94	0	0	.	.	.
pstS.95	0	0	.	.	.
pstS.96	0	0	.	.	.
pstS.97	0	0	.	.	.
pstS.98	0	0	.	.	.
pstS.99	0	0	.	.	.
purK.1	0	0	.	.	.
purK.10	0	0	.	.	.
purK.11	0	0	.	.	.
purK.12	0	0	.	.	.
purK.13	0	0	.	.	.
purK.14	0	0	.	.	.
purK.15	0	0	.	.	.
purK.16	0	0	.	.	.
purK.17	0	0	.	.	.
purK.18	0	0	.	.	.
purK.19	0	0	.	.	.
purK.2	0	0	.	.	.
purK.20	0	0	.	.	.
purK.21	0	0	.	.	.
purK.22	0	0	.	.	.
purK.23	0	0	.	.	.
purK.24	0	0	.	.	.
purK.25	0	0	.	.	.
purK.26	0	0	.	.	.
purK.27	0	0	.	.	.
purK.28	0	0	.	.	.
purK.29	0	0	.	.	.
purK.3	0	0	.	.	.
purK.30	0	0	.	.	.
purK.31	0	0	.	.	.
purK.32	0	0	.	.	.
purK.33	0	0	.	.	.
purK.34	0	0	.	.	.
purK.35	0	0	.	.	.
purK.36	0	0	.	.	.
purK.37	0	0	.	.	.
purK.38	0	0	.	.	.
purK.39	0	0	.	.	.
purK.4	0	0	.	.	.
purK.40	0	0	.	.	.
purK.41	0	0	.	.	.
purK.42	0	0	.	.	.
purK.43	0	0	.	.	.
purK.44	0	0	.	.	.
purK.45	0	0	.	.	.
purK.46	0	0	.	.	.
purK.47	0	0	.	.	.
purK.48	0	0	.	.	.
purK.49	0	0	.	.	.
purK.5	0	0	.	.	.
purK.50	0	0	.	.	.
purK.51	0	0	.	.	.
purK.52	0	0	.	.	.
purK.53	0	0	.	.	.
purK.54	0	0	.	.	.
purK.55	0	0	.	.	.
purK.56	0	0	.	.	.
purK.57	0	0	.	.	.
purK.58	0	0	.	.	.
purK.59	0	0	.	.	.
purK.6	0	0	.	.	.
purK.60	0	0	.	.	.
purK.61	0	0	.	.	.
purK.62	0	0	.	.	.
purK.63	0	0	.	.	.
purK.64	0	0	.	.	.
purK.65	0	0	.	.	.
purK.66	0	0	.	.	.
purK.67	0	0	.	.	.
purK.68	0	0	.	.	.
purK.69	0	0	.	.	.
purK.7	0	0	.	.	.
purK.70	0	0	.	.	.
purK.71	0	0	.	.	.
purK.72	0	0	.	.	.
purK.73	0	0	.	.	.
purK.74	0	0	.	.	.
purK.75	0	0	.	.	.
purK.76	0	0	.	.	.
purK.77	0	0	.	.	.
purK.78	0	0	.	.	.
purK.79	0	0	.	.	.
purK.8	0	0	.	.	.
purK.80	0	0	.	.	.
purK.81	0	0	.	.	.
purK.82	0	0	.	.	.
purK.83	0	0	.	.	.
purK.84	0	0	.	.	.
purK.85	0	0	.	.	.
purK.86	0	0	.	.	.
purK.87	0	0	.	.	.
purK.88	0	0	.	.	.
purK.89	0	0	.	.	.
purK.9	0	0	.	.	.
purK.90	0	0	.	.	.
purK.91	0	0	.	.	.
purK.92	0	0	.	.	.
purK.93	0	0	.	.	.
purK.94	0	0	.	.	.
purK.95	0	0	.	.	.
purK.96	0	0	.	.	.
